,method,auc_noisy,elapsed,subproblem,subproblem_id,dataset_id,num_boost_round
3216,TotalGain-oob (Shap),0.7253333333333333,5.545997381210327,regression,1,11,64
3217,TotalGain,0.8613333333333333,6.259765386581421,regression,1,11,64
3218,TotalGain (Shap),0.96,2.6103148460388184,regression,1,11,64
3219,Permutation (perm_round = 5),0.33866666666666667,6.302014112472534,regression,1,11,64
3220,TotalGain-oob (Saabas),0.6106666666666667,0.037297964096069336,regression,1,12,1
3221,TotalGain-oob (Shap),0.6,0.15163040161132812,regression,1,12,1
3222,TotalGain,0.7653333333333334,0.1610109806060791,regression,1,12,1
3223,TotalGain (Shap),0.7733333333333334,0.1498732566833496,regression,1,12,1
3224,Permutation (perm_round = 5),0.38933333333333336,6.114382982254028,regression,1,12,1
3225,TotalGain-oob (Saabas),0.7733333333333334,0.060834407806396484,regression,1,12,2
3226,TotalGain-oob (Shap),0.7973333333333333,0.5229232311248779,regression,1,12,2
3227,TotalGain,0.9440000000000001,3.343900203704834,regression,1,12,2
3228,TotalGain (Shap),0.976,0.0723123550415039,regression,1,12,2
3229,Permutation (perm_round = 5),0.3973333333333333,3.3562357425689697,regression,1,12,2
3230,TotalGain-oob (Saabas),0.848,0.1033327579498291,regression,1,12,4
3231,TotalGain-oob (Shap),0.7093333333333333,0.22357535362243652,regression,1,12,4
3232,TotalGain,0.9493333333333334,3.4647388458251953,regression,1,12,4
3233,TotalGain (Shap),0.9733333333333335,0.12687158584594727,regression,1,12,4
3234,Permutation (perm_round = 5),0.30933333333333335,4.011228084564209,regression,1,12,4
3235,TotalGain-oob (Saabas),0.8693333333333334,0.2115800380706787,regression,1,12,8
3236,TotalGain-oob (Shap),0.8853333333333334,0.3245103359222412,regression,1,12,8
3237,TotalGain,0.952,0.6315369606018066,regression,1,12,8
3238,TotalGain (Shap),0.9760000000000001,0.22429537773132324,regression,1,12,8
3239,Permutation (perm_round = 5),0.144,4.188012361526489,regression,1,12,8
3240,TotalGain-oob (Saabas),0.732,0.35529613494873047,regression,1,12,16
3241,TotalGain-oob (Shap),0.7266666666666667,0.4730961322784424,regression,1,12,16
3242,TotalGain,0.9760000000000001,0.957036018371582,regression,1,12,16
3243,TotalGain (Shap),0.9893333333333333,0.6824173927307129,regression,1,12,16
3244,Permutation (perm_round = 5),0.24400000000000002,4.637472629547119,regression,1,12,16
3245,TotalGain-oob (Saabas),0.776,0.7992961406707764,regression,1,12,32
3246,TotalGain-oob (Shap),0.872,0.8407795429229736,regression,1,12,32
3247,TotalGain,0.9680000000000001,5.727773427963257,regression,1,12,32
3248,TotalGain (Shap),0.9946666666666667,2.088632822036743,regression,1,12,32
3249,Permutation (perm_round = 5),0.039999999999999994,3.622020721435547,regression,1,12,32
3250,TotalGain-oob (Saabas),0.776,7.272133827209473,regression,1,12,64
3251,TotalGain-oob (Shap),0.8,2.3403451442718506,regression,1,12,64
3252,TotalGain,0.9226666666666666,9.229267835617065,regression,1,12,64
3253,TotalGain (Shap),0.9813333333333334,4.516014099121094,regression,1,12,64
3254,Permutation (perm_round = 5),0.08533333333333333,6.649988412857056,regression,1,12,64
3255,TotalGain-oob (Saabas),0.808,0.05296802520751953,regression,1,13,1
3256,TotalGain-oob (Shap),0.8026666666666668,0.22372078895568848,regression,1,13,1
3257,TotalGain,0.8866666666666667,2.2068939208984375,regression,1,13,1
3258,TotalGain (Shap),0.8893333333333334,0.041764020919799805,regression,1,13,1
3259,Permutation (perm_round = 5),0.208,4.662837028503418,regression,1,13,1
3260,TotalGain-oob (Saabas),0.9079999999999999,0.06110811233520508,regression,1,13,2
3261,TotalGain-oob (Shap),0.9053333333333333,0.7648913860321045,regression,1,13,2
3262,TotalGain,0.88,2.1966233253479004,regression,1,13,2
3263,TotalGain (Shap),0.8826666666666667,0.07967615127563477,regression,1,13,2
3264,Permutation (perm_round = 5),0.29733333333333334,3.849958658218384,regression,1,13,2
3265,TotalGain-oob (Saabas),0.976,0.09795546531677246,regression,1,13,4
3266,TotalGain-oob (Shap),0.9893333333333334,0.22101879119873047,regression,1,13,4
3267,TotalGain,0.984,3.726170778274536,regression,1,13,4
3268,TotalGain (Shap),1.0,4.01047945022583,regression,1,13,4
3269,Permutation (perm_round = 5),0.17866666666666664,21.52056908607483,regression,1,13,4
3270,TotalGain-oob (Saabas),0.9733333333333334,0.17850518226623535,regression,1,13,8
3271,TotalGain-oob (Shap),1.0,0.43082141876220703,regression,1,13,8
3272,TotalGain,1.0,11.552096128463745,regression,1,13,8
3273,TotalGain (Shap),1.0,0.22427773475646973,regression,1,13,8
3274,Permutation (perm_round = 5),0.19733333333333336,4.6044511795043945,regression,1,13,8
3275,TotalGain-oob (Saabas),0.9386666666666668,0.3481783866882324,regression,1,13,16
3276,TotalGain-oob (Shap),0.9973333333333334,0.46857595443725586,regression,1,13,16
3277,TotalGain,0.9973333333333334,8.873919248580933,regression,1,13,16
3278,TotalGain (Shap),1.0,2.559781789779663,regression,1,13,16
3279,Permutation (perm_round = 5),0.19466666666666668,4.3219895362854,regression,1,13,16
3280,TotalGain-oob (Saabas),0.8666666666666667,0.7069439888000488,regression,1,13,32
3281,TotalGain-oob (Shap),0.9973333333333334,19.13011932373047,regression,1,13,32
3282,TotalGain,0.9946666666666667,1.4021275043487549,regression,1,13,32
3283,TotalGain (Shap),0.9973333333333334,0.9638965129852295,regression,1,13,32
3284,Permutation (perm_round = 5),0.1866666666666667,4.450279235839844,regression,1,13,32
3285,TotalGain-oob (Saabas),0.8506666666666667,1.6687281131744385,regression,1,13,64
3286,TotalGain-oob (Shap),0.9813333333333333,11.08609414100647,regression,1,13,64
3287,TotalGain,0.9653333333333334,11.112653732299805,regression,1,13,64
3288,TotalGain (Shap),0.992,6.371001243591309,regression,1,13,64
3289,Permutation (perm_round = 5),0.16800000000000004,4.5244667530059814,regression,1,13,64
3290,TotalGain-oob (Saabas),0.29733333333333334,0.05565047264099121,regression,1,14,1
3291,TotalGain-oob (Shap),0.292,0.15609049797058105,regression,1,14,1
3292,TotalGain,0.8893333333333334,0.7253754138946533,regression,1,14,1
3293,TotalGain (Shap),0.692,0.04204964637756348,regression,1,14,1
3294,Permutation (perm_round = 5),0.3,4.90718936920166,regression,1,14,1
3295,TotalGain-oob (Saabas),0.5013333333333334,0.09096598625183105,regression,1,14,2
3296,TotalGain-oob (Shap),0.3013333333333334,0.21890807151794434,regression,1,14,2
3297,TotalGain,0.984,5.943954944610596,regression,1,14,2
3298,TotalGain (Shap),0.7786666666666668,0.0796053409576416,regression,1,14,2
3299,Permutation (perm_round = 5),0.696,4.157987833023071,regression,1,14,2
3300,TotalGain-oob (Saabas),0.4426666666666667,0.11636686325073242,regression,1,14,4
3301,TotalGain-oob (Shap),0.37600000000000006,0.288332462310791,regression,1,14,4
3302,TotalGain,0.96,0.9331588745117188,regression,1,14,4
3303,TotalGain (Shap),0.792,0.12064146995544434,regression,1,14,4
3304,Permutation (perm_round = 5),0.39733333333333337,3.780078649520874,regression,1,14,4
3305,TotalGain-oob (Saabas),0.44533333333333336,0.20969128608703613,regression,1,14,8
3306,TotalGain-oob (Shap),0.5493333333333332,0.35503339767456055,regression,1,14,8
3307,TotalGain,0.9866666666666667,2.5641345977783203,regression,1,14,8
3308,TotalGain (Shap),0.9920000000000001,0.22439122200012207,regression,1,14,8
3309,Permutation (perm_round = 5),0.5733333333333333,4.710706949234009,regression,1,14,8
3310,TotalGain-oob (Saabas),0.5093333333333334,0.3494241237640381,regression,1,14,16
3311,TotalGain-oob (Shap),0.6506666666666666,0.5210525989532471,regression,1,14,16
3312,TotalGain,0.9893333333333333,1.1270933151245117,regression,1,14,16
3313,TotalGain (Shap),1.0,0.6301724910736084,regression,1,14,16
3314,Permutation (perm_round = 5),0.01066666666666667,7.99101185798645,regression,1,14,16
3315,TotalGain-oob (Saabas),0.6133333333333333,0.7204525470733643,regression,1,14,32
3316,TotalGain-oob (Shap),0.7573333333333334,0.9641964435577393,regression,1,14,32
3317,TotalGain,0.9600000000000001,22.618807554244995,regression,1,14,32
3318,TotalGain (Shap),1.0,4.52487850189209,regression,1,14,32
3319,Permutation (perm_round = 5),0.005333333333333324,4.608860015869141,regression,1,14,32
3320,TotalGain-oob (Saabas),0.6693333333333333,1.676755428314209,regression,1,14,64
3321,TotalGain-oob (Shap),0.752,2.0184123516082764,regression,1,14,64
3322,TotalGain,0.9226666666666667,6.407317638397217,regression,1,14,64
3323,TotalGain (Shap),0.9946666666666667,2.6759917736053467,regression,1,14,64
3324,Permutation (perm_round = 5),0.01066666666666667,4.082382678985596,regression,1,14,64
3325,TotalGain-oob (Saabas),0.7973333333333334,0.05629706382751465,regression,1,15,1
3326,TotalGain-oob (Shap),0.792,0.16959524154663086,regression,1,15,1
3327,TotalGain,0.9946666666666667,0.4000697135925293,regression,1,15,1
3328,TotalGain (Shap),0.9946666666666667,0.04333639144897461,regression,1,15,1
3329,Permutation (perm_round = 5),0.2026666666666667,10.627613067626953,regression,1,15,1
3330,TotalGain-oob (Saabas),0.7053333333333333,0.08964323997497559,regression,1,15,2
3331,TotalGain-oob (Shap),0.6973333333333334,0.26587891578674316,regression,1,15,2
3332,TotalGain,0.9893333333333334,1.4810035228729248,regression,1,15,2
3333,TotalGain (Shap),0.9973333333333333,0.07688617706298828,regression,1,15,2
3334,Permutation (perm_round = 5),0.12133333333333335,15.744104385375977,regression,1,15,2
3335,TotalGain-oob (Saabas),0.8026666666666668,0.1061863899230957,regression,1,15,4
3336,TotalGain-oob (Shap),0.8053333333333333,1.2279808521270752,regression,1,15,4
3337,TotalGain,0.9786666666666667,4.205800533294678,regression,1,15,4
3338,TotalGain (Shap),0.9839999999999999,0.1362907886505127,regression,1,15,4
3339,Permutation (perm_round = 5),0.05333333333333332,4.002244472503662,regression,1,15,4
3340,TotalGain-oob (Saabas),0.848,0.27153873443603516,regression,1,15,8
3341,TotalGain-oob (Shap),0.8213333333333335,13.229830741882324,regression,1,15,8
3342,TotalGain,0.9813333333333334,0.5216145515441895,regression,1,15,8
3343,TotalGain (Shap),0.992,0.4864630699157715,regression,1,15,8
3344,Permutation (perm_round = 5),0.18933333333333333,4.904255151748657,regression,1,15,8
3345,TotalGain-oob (Saabas),0.96,0.6929831504821777,regression,1,15,16
3346,TotalGain-oob (Shap),0.9466666666666667,0.5386326313018799,regression,1,15,16
3347,TotalGain,0.9786666666666667,20.48568296432495,regression,1,15,16
3348,TotalGain (Shap),0.9893333333333333,0.4565868377685547,regression,1,15,16
3349,Permutation (perm_round = 5),0.17333333333333334,3.72951340675354,regression,1,15,16
3350,TotalGain-oob (Saabas),0.9440000000000001,0.7131400108337402,regression,1,15,32
3351,TotalGain-oob (Shap),0.9306666666666666,0.9448339939117432,regression,1,15,32
3352,TotalGain,0.9226666666666667,10.97724437713623,regression,1,15,32
3353,TotalGain (Shap),0.9546666666666667,4.252532720565796,regression,1,15,32
3354,Permutation (perm_round = 5),0.07466666666666666,6.4413182735443115,regression,1,15,32
3355,TotalGain-oob (Saabas),0.8666666666666667,1.817828893661499,regression,1,15,64
3356,TotalGain-oob (Shap),0.8613333333333334,1.8114495277404785,regression,1,15,64
3357,TotalGain,0.9173333333333333,7.854921340942383,regression,1,15,64
3358,TotalGain (Shap),0.9279999999999999,19.75057315826416,regression,1,15,64
3359,Permutation (perm_round = 5),0.13866666666666666,4.502737998962402,regression,1,15,64
3360,TotalGain-oob (Saabas),0.41866666666666663,0.03807544708251953,regression,1,16,1
3361,TotalGain-oob (Shap),0.6133333333333335,0.14183998107910156,regression,1,16,1
3362,TotalGain,0.768,1.3631477355957031,regression,1,16,1
3363,TotalGain (Shap),0.776,1.0120296478271484,regression,1,16,1
3364,Permutation (perm_round = 5),0.392,11.236211776733398,regression,1,16,1
3365,TotalGain-oob (Saabas),0.6973333333333334,4.194324970245361,regression,1,16,2
3366,TotalGain-oob (Shap),0.7160000000000001,1.5855231285095215,regression,1,16,2
3367,TotalGain,0.8493333333333333,0.5363383293151855,regression,1,16,2
3368,TotalGain (Shap),0.852,1.1945228576660156,regression,1,16,2
3369,Permutation (perm_round = 5),0.28133333333333344,4.7958409786224365,regression,1,16,2
3370,TotalGain-oob (Saabas),0.688,0.10064554214477539,regression,1,16,4
3371,TotalGain-oob (Shap),0.8853333333333333,0.24582195281982422,regression,1,16,4
3372,TotalGain,0.9066666666666667,0.5906133651733398,regression,1,16,4
3373,TotalGain (Shap),0.9680000000000001,0.1266171932220459,regression,1,16,4
3374,Permutation (perm_round = 5),0.12266666666666667,5.860975503921509,regression,1,16,4
3375,TotalGain-oob (Saabas),0.6453333333333333,0.1783902645111084,regression,1,16,8
3376,TotalGain-oob (Shap),0.9306666666666666,0.3684539794921875,regression,1,16,8
3377,TotalGain,0.9813333333333334,0.6229054927825928,regression,1,16,8
3378,TotalGain (Shap),0.9786666666666666,0.22239375114440918,regression,1,16,8
3379,Permutation (perm_round = 5),0.20533333333333334,4.595329999923706,regression,1,16,8
3380,TotalGain-oob (Saabas),0.776,0.3470597267150879,regression,1,16,16
3381,TotalGain-oob (Shap),0.9733333333333334,0.47699832916259766,regression,1,16,16
3382,TotalGain,0.9920000000000001,0.8260865211486816,regression,1,16,16
3383,TotalGain (Shap),0.992,0.45447301864624023,regression,1,16,16
3384,Permutation (perm_round = 5),0.06666666666666665,4.234407424926758,regression,1,16,16
3385,TotalGain-oob (Saabas),0.768,7.84016489982605,regression,1,16,32
3386,TotalGain-oob (Shap),0.9573333333333334,3.0728862285614014,regression,1,16,32
3387,TotalGain,0.9733333333333334,2.124687671661377,regression,1,16,32
3388,TotalGain (Shap),0.9893333333333333,4.391534090042114,regression,1,16,32
3389,Permutation (perm_round = 5),0.01066666666666667,3.991818904876709,regression,1,16,32
3390,TotalGain-oob (Saabas),0.7653333333333334,2.024120807647705,regression,1,16,64
3391,TotalGain-oob (Shap),0.9653333333333333,6.319301128387451,regression,1,16,64
3392,TotalGain,0.9813333333333333,4.028480529785156,regression,1,16,64
3393,TotalGain (Shap),0.9760000000000001,2.352247714996338,regression,1,16,64
3394,Permutation (perm_round = 5),0.032000000000000015,4.012490510940552,regression,1,16,64
3395,TotalGain-oob (Saabas),0.6920000000000001,0.03778862953186035,regression,1,17,1
3396,TotalGain-oob (Shap),0.7000000000000001,2.409778594970703,regression,1,17,1
3397,TotalGain,0.7733333333333333,3.441539764404297,regression,1,17,1
3398,TotalGain (Shap),0.7733333333333333,0.05089259147644043,regression,1,17,1
3399,Permutation (perm_round = 5),0.6973333333333335,28.547729969024658,regression,1,17,1
3400,TotalGain-oob (Saabas),0.7760000000000001,0.06929230690002441,regression,1,17,2
3401,TotalGain-oob (Shap),0.6,0.267869234085083,regression,1,17,2
3402,TotalGain,0.9760000000000001,4.729368209838867,regression,1,17,2
3403,TotalGain (Shap),0.9920000000000001,0.07962727546691895,regression,1,17,2
3404,Permutation (perm_round = 5),0.39733333333333337,5.0130391120910645,regression,1,17,2
3405,TotalGain-oob (Saabas),0.9440000000000001,0.09896445274353027,regression,1,17,4
3406,TotalGain-oob (Shap),0.624,0.22405314445495605,regression,1,17,4
3407,TotalGain,0.9706666666666666,4.274655103683472,regression,1,17,4
3408,TotalGain (Shap),0.992,0.12124466896057129,regression,1,17,4
3409,Permutation (perm_round = 5),0.39733333333333326,4.350267648696899,regression,1,17,4
3410,TotalGain-oob (Saabas),0.7813333333333334,0.18021416664123535,regression,1,17,8
3411,TotalGain-oob (Shap),0.5813333333333333,2.558176279067993,regression,1,17,8
3412,TotalGain,1.0,0.6940712928771973,regression,1,17,8
3413,TotalGain (Shap),1.0,0.2247004508972168,regression,1,17,8
3414,Permutation (perm_round = 5),0.384,3.8907456398010254,regression,1,17,8
3415,TotalGain-oob (Saabas),0.8293333333333334,0.3855869770050049,regression,1,17,16
3416,TotalGain-oob (Shap),0.6053333333333333,0.5680112838745117,regression,1,17,16
3417,TotalGain,1.0,3.817948341369629,regression,1,17,16
3418,TotalGain (Shap),1.0,0.7132818698883057,regression,1,17,16
3419,Permutation (perm_round = 5),0.32533333333333336,3.8980448246002197,regression,1,17,16
3420,TotalGain-oob (Saabas),0.8986666666666667,0.8061378002166748,regression,1,17,32
3421,TotalGain-oob (Shap),0.7173333333333334,0.8364095687866211,regression,1,17,32
3422,TotalGain,0.9973333333333334,1.4757068157196045,regression,1,17,32
3423,TotalGain (Shap),1.0,0.9763078689575195,regression,1,17,32
3424,Permutation (perm_round = 5),0.04799999999999997,3.8788340091705322,regression,1,17,32
3425,TotalGain-oob (Saabas),0.9466666666666667,1.8411979675292969,regression,1,17,64
3426,TotalGain-oob (Shap),0.7573333333333334,3.6648950576782227,regression,1,17,64
3427,TotalGain,0.9786666666666667,3.7342758178710938,regression,1,17,64
3428,TotalGain (Shap),1.0,2.871913194656372,regression,1,17,64
3429,Permutation (perm_round = 5),0.05333333333333332,4.757658243179321,regression,1,17,64
3430,TotalGain-oob (Saabas),0.6946666666666667,0.10481548309326172,regression,1,18,1
3431,TotalGain-oob (Shap),0.6893333333333334,0.897296667098999,regression,1,18,1
3432,TotalGain,0.6559999999999999,0.29784154891967773,regression,1,18,1
3433,TotalGain (Shap),0.664,0.04491543769836426,regression,1,18,1
3434,Permutation (perm_round = 5),0.49333333333333335,4.002044200897217,regression,1,18,1
3435,TotalGain-oob (Saabas),0.6106666666666667,0.06004190444946289,regression,1,18,2
3436,TotalGain-oob (Shap),0.6000000000000001,0.2325286865234375,regression,1,18,2
3437,TotalGain,0.744,2.068589210510254,regression,1,18,2
3438,TotalGain (Shap),0.7653333333333334,0.509469747543335,regression,1,18,2
3439,Permutation (perm_round = 5),0.5546666666666668,4.1716368198394775,regression,1,18,2
3440,TotalGain-oob (Saabas),0.832,0.09899592399597168,regression,1,18,4
3441,TotalGain-oob (Shap),0.8213333333333335,0.2579009532928467,regression,1,18,4
3442,TotalGain,0.8533333333333332,1.4687066078186035,regression,1,18,4
3443,TotalGain (Shap),0.8613333333333333,0.12132525444030762,regression,1,18,4
3444,Permutation (perm_round = 5),0.3413333333333333,4.121281862258911,regression,1,18,4
3445,TotalGain-oob (Saabas),0.8533333333333334,0.1808757781982422,regression,1,18,8
3446,TotalGain-oob (Shap),0.8266666666666668,1.1791315078735352,regression,1,18,8
3447,TotalGain,0.8360000000000001,0.5242223739624023,regression,1,18,8
3448,TotalGain (Shap),0.8386666666666668,0.22693324089050293,regression,1,18,8
3449,Permutation (perm_round = 5),0.3413333333333334,8.546234846115112,regression,1,18,8
3450,TotalGain-oob (Saabas),0.8693333333333334,0.3992912769317627,regression,1,18,16
3451,TotalGain-oob (Shap),0.8346666666666667,12.657816886901855,regression,1,18,16
3452,TotalGain,0.812,0.83530592918396,regression,1,18,16
3453,TotalGain (Shap),0.812,0.46187472343444824,regression,1,18,16
3454,Permutation (perm_round = 5),0.13333333333333333,4.196592807769775,regression,1,18,16
3455,TotalGain-oob (Saabas),0.9546666666666667,1.0811452865600586,regression,1,18,32
3456,TotalGain-oob (Shap),0.904,1.5502245426177979,regression,1,18,32
3457,TotalGain,0.8506666666666668,3.1988439559936523,regression,1,18,32
3458,TotalGain (Shap),0.9600000000000001,6.254789590835571,regression,1,18,32
3459,Permutation (perm_round = 5),0.05066666666666666,7.706813335418701,regression,1,18,32
3460,TotalGain-oob (Saabas),0.9253333333333333,2.069920063018799,regression,1,18,64
3461,TotalGain-oob (Shap),0.8693333333333334,4.566011190414429,regression,1,18,64
3462,TotalGain,0.7973333333333334,17.35617208480835,regression,1,18,64
3463,TotalGain (Shap),0.9413333333333332,2.6889095306396484,regression,1,18,64
3464,Permutation (perm_round = 5),0.15999999999999998,4.398321151733398,regression,1,18,64
3465,TotalGain-oob (Saabas),0.7813333333333333,0.04194355010986328,regression,1,19,1
3466,TotalGain-oob (Shap),0.5866666666666667,0.14022231101989746,regression,1,19,1
3467,TotalGain,0.8733333333333334,1.3749723434448242,regression,1,19,1
3468,TotalGain (Shap),0.6866666666666666,1.057511806488037,regression,1,19,1
3469,Permutation (perm_round = 5),0.38133333333333336,4.939231634140015,regression,1,19,1
3470,TotalGain-oob (Saabas),0.5866666666666667,0.06031036376953125,regression,1,19,2
3471,TotalGain-oob (Shap),0.38400000000000006,0.2787959575653076,regression,1,19,2
3472,TotalGain,0.8533333333333335,0.4501979351043701,regression,1,19,2
3473,TotalGain (Shap),0.6799999999999999,1.500697374343872,regression,1,19,2
3474,Permutation (perm_round = 5),0.18666666666666668,17.478025913238525,regression,1,19,2
3475,TotalGain-oob (Saabas),0.5733333333333334,0.10054421424865723,regression,1,19,4
3476,TotalGain-oob (Shap),0.38666666666666666,0.3204662799835205,regression,1,19,4
3477,TotalGain,0.8600000000000001,0.8714654445648193,regression,1,19,4
3478,TotalGain (Shap),0.8653333333333334,0.11956238746643066,regression,1,19,4
3479,Permutation (perm_round = 5),0.20266666666666666,5.196230411529541,regression,1,19,4
3480,TotalGain-oob (Saabas),0.5866666666666667,0.17838478088378906,regression,1,19,8
3481,TotalGain-oob (Shap),0.3946666666666667,0.34602808952331543,regression,1,19,8
3482,TotalGain,0.8306666666666667,2.3503947257995605,regression,1,19,8
3483,TotalGain (Shap),0.8493333333333334,0.22849488258361816,regression,1,19,8
3484,Permutation (perm_round = 5),0.21866666666666668,6.649072885513306,regression,1,19,8
3485,TotalGain-oob (Saabas),0.5813333333333334,0.34285974502563477,regression,1,19,16
3486,TotalGain-oob (Shap),0.384,0.4744894504547119,regression,1,19,16
3487,TotalGain,0.9306666666666666,11.587442874908447,regression,1,19,16
3488,TotalGain (Shap),0.9253333333333333,0.5074751377105713,regression,1,19,16
3489,Permutation (perm_round = 5),0.2106666666666667,4.443811893463135,regression,1,19,16
3490,TotalGain-oob (Saabas),0.6586666666666667,0.7592439651489258,regression,1,19,32
3491,TotalGain-oob (Shap),0.4773333333333333,4.220832109451294,regression,1,19,32
3492,TotalGain,0.896,10.177347898483276,regression,1,19,32
3493,TotalGain (Shap),0.8693333333333334,0.9880704879760742,regression,1,19,32
3494,Permutation (perm_round = 5),0.20800000000000002,6.066756963729858,regression,1,19,32
3495,TotalGain-oob (Saabas),0.7253333333333334,1.9042255878448486,regression,1,19,64
3496,TotalGain-oob (Shap),0.4746666666666667,12.606653690338135,regression,1,19,64
3497,TotalGain,0.8586666666666667,5.512331485748291,regression,1,19,64
3498,TotalGain (Shap),0.8373333333333334,2.3063082695007324,regression,1,19,64
3499,Permutation (perm_round = 5),0.19200000000000003,11.277492761611938,regression,1,19,64
3500,TotalGain-oob (Saabas),0.6893333333333334,0.037094831466674805,regression,1,20,1
3501,TotalGain-oob (Shap),0.684,0.13848137855529785,regression,1,20,1
3502,TotalGain,0.6506666666666666,0.19505620002746582,regression,1,20,1
3503,TotalGain (Shap),0.6506666666666666,0.1483457088470459,regression,1,20,1
3504,Permutation (perm_round = 5),0.49733333333333335,3.621995449066162,regression,1,20,1
3505,TotalGain-oob (Saabas),0.6866666666666666,0.05927634239196777,regression,1,20,2
3506,TotalGain-oob (Shap),0.6839999999999999,0.2743866443634033,regression,1,20,2
3507,TotalGain,0.7013333333333334,3.698254346847534,regression,1,20,2
3508,TotalGain (Shap),0.728,0.07688045501708984,regression,1,20,2
3509,Permutation (perm_round = 5),0.47866666666666674,5.0358803272247314,regression,1,20,2
3510,TotalGain-oob (Saabas),0.712,0.09791970252990723,regression,1,20,4
3511,TotalGain-oob (Shap),0.84,0.22645950317382812,regression,1,20,4
3512,TotalGain,0.744,0.5578658580780029,regression,1,20,4
3513,TotalGain (Shap),0.8053333333333332,0.12692618370056152,regression,1,20,4
3514,Permutation (perm_round = 5),0.4693333333333333,4.150878429412842,regression,1,20,4
3515,TotalGain-oob (Saabas),0.8013333333333333,0.178375244140625,regression,1,20,8
3516,TotalGain-oob (Shap),0.8306666666666667,0.36646270751953125,regression,1,20,8
3517,TotalGain,0.92,0.6831557750701904,regression,1,20,8
3518,TotalGain (Shap),0.9546666666666667,0.7191741466522217,regression,1,20,8
3519,Permutation (perm_round = 5),0.15866666666666668,4.008647918701172,regression,1,20,8
3520,TotalGain-oob (Saabas),0.8186666666666667,0.7628750801086426,regression,1,20,16
3521,TotalGain-oob (Shap),0.8906666666666667,0.47876572608947754,regression,1,20,16
3522,TotalGain,0.9173333333333333,0.804450273513794,regression,1,20,16
3523,TotalGain (Shap),0.9546666666666667,3.0256264209747314,regression,1,20,16
3524,Permutation (perm_round = 5),0.08533333333333334,3.9307050704956055,regression,1,20,16
3525,TotalGain-oob (Saabas),0.7466666666666667,0.7842421531677246,regression,1,20,32
3526,TotalGain-oob (Shap),0.7973333333333333,0.8545074462890625,regression,1,20,32
3527,TotalGain,0.8773333333333334,1.670684814453125,regression,1,20,32
3528,TotalGain (Shap),0.9466666666666668,0.9731245040893555,regression,1,20,32
3529,Permutation (perm_round = 5),0.15200000000000002,4.1219048500061035,regression,1,20,32
3530,TotalGain-oob (Saabas),0.7253333333333334,2.361642599105835,regression,1,20,64
3531,TotalGain-oob (Shap),0.8,2.0775513648986816,regression,1,20,64
3532,TotalGain,0.7840000000000001,22.578540325164795,regression,1,20,64
3533,TotalGain (Shap),0.92,2.3208677768707275,regression,1,20,64
3534,Permutation (perm_round = 5),0.29066666666666663,8.103777647018433,regression,1,20,64
3535,TotalGain-oob (Saabas),0.708,2.242971658706665,regression,1,21,1
3536,TotalGain-oob (Shap),0.7240000000000001,2.2263944149017334,regression,1,21,1
3537,TotalGain,0.8760000000000001,3.187135696411133,regression,1,21,1
3538,TotalGain (Shap),0.48933333333333334,0.09714651107788086,regression,1,21,1
3539,Permutation (perm_round = 5),0.316,6.577887058258057,regression,1,21,1
3540,TotalGain-oob (Saabas),0.6960000000000001,0.06203413009643555,regression,1,21,2
3541,TotalGain-oob (Shap),0.704,0.9720675945281982,regression,1,21,2
3542,TotalGain,0.984,6.118105411529541,regression,1,21,2
3543,TotalGain (Shap),0.9653333333333334,2.8595478534698486,regression,1,21,2
3544,Permutation (perm_round = 5),0.31199999999999994,8.33250904083252,regression,1,21,2
3545,TotalGain-oob (Saabas),0.732,0.10966348648071289,regression,1,21,4
3546,TotalGain-oob (Shap),0.692,7.879441022872925,regression,1,21,4
3547,TotalGain,0.992,11.302543878555298,regression,1,21,4
3548,TotalGain (Shap),0.984,2.0369021892547607,regression,1,21,4
3549,Permutation (perm_round = 5),0.3,3.6631100177764893,regression,1,21,4
3550,TotalGain-oob (Saabas),0.6746666666666667,0.18097138404846191,regression,1,21,8
3551,TotalGain-oob (Shap),0.6266666666666667,1.006035327911377,regression,1,21,8
3552,TotalGain,0.992,0.5474538803100586,regression,1,21,8
3553,TotalGain (Shap),0.9893333333333333,0.2260448932647705,regression,1,21,8
3554,Permutation (perm_round = 5),0.2,8.092575073242188,regression,1,21,8
3555,TotalGain-oob (Saabas),0.7306666666666667,0.5259082317352295,regression,1,21,16
3556,TotalGain-oob (Shap),0.664,8.681679725646973,regression,1,21,16
3557,TotalGain,0.9973333333333334,6.724542140960693,regression,1,21,16
3558,TotalGain (Shap),0.9866666666666667,1.531601905822754,regression,1,21,16
3559,Permutation (perm_round = 5),0.36000000000000004,3.5668246746063232,regression,1,21,16
3560,TotalGain-oob (Saabas),0.6933333333333332,1.2146339416503906,regression,1,21,32
3561,TotalGain-oob (Shap),0.688,6.543000221252441,regression,1,21,32
3562,TotalGain,0.9946666666666667,13.09900689125061,regression,1,21,32
3563,TotalGain (Shap),0.9786666666666667,2.220688819885254,regression,1,21,32
3564,Permutation (perm_round = 5),0.33066666666666666,5.663362503051758,regression,1,21,32
3565,TotalGain-oob (Saabas),0.7946666666666666,1.803065299987793,regression,1,21,64
3566,TotalGain-oob (Shap),0.768,2.203871488571167,regression,1,21,64
3567,TotalGain,0.9866666666666667,15.77898907661438,regression,1,21,64
